0.918889,0.180851,0.220009,0.904864,-0.463066,0.524559,0.0619352,0.254163,-0.300758,0.417744
0.466739,0.239502,0.0279989,0.490385,-0.202991,0.254091,0.01849,0.0688912,-0.0941297,0.119463
1.42026,0.248684,0.502181,1.54749,-0.452336,0.746984,0.174428,0.310948,-0.878447,0.77365
0.807043,0.186024,0.198945,0.790337,-0.425442,0.469283,0.101227,0.145355,-0.276016,0.370376
1.41908,0.359395,0.444358,1.29034,-0.69432,0.694155,0.00167004,0.0898799,-0.143176,0.438894
0.912351,0.28695,0.202051,0.969863,-0.438602,0.563885,0.0504992,0.267202,-0.122345,0.471693
0.0642637,0.00992863,0.0459066,0.0518568,-0.0365234,0.047825,0.113417,-0.00793841,0.0246905,0.237732
1.23728,-0.0190793,0.140917,1.20064,-0.248697,0.409162,-0.41357,0.47039,-0.270987,0.679523
0.705021,0.498471,0.232638,0.970525,-0.694369,0.736462,0.0897775,0.485819,-0.767614,0.463203
1.50185,0.511506,0.361013,1.37045,-0.560031,0.656403,-0.00822114,0.393979,-0.433124,0.739339
1.78008,0.484429,0.103418,1.41687,-0.924432,1.08747,0.13942,0.329965,-0.545684,0.800251
0.336456,0.365509,0.0394361,0.582463,-0.276436,0.17105,0.12537,0.152175,-0.0891262,0.401921
1.32197,0.288793,0.309242,1.50927,-0.578545,0.564121,0.24344,0.384744,-0.478069,0.758525
1.5695,0.360688,0.370025,1.36468,-0.613097,0.929164,0.0776925,0.488833,-0.50842,0.695552
0.744116,0.148644,0.168227,0.702619,-0.399486,0.476371,-0.00472296,0.164072,-0.228753,0.320392
0.108001,0.0774497,-0.0311383,0.219498,-0.1092,-0.146712,0.122948,-0.0373219,0.104101,-0.129269
1.45233,0.327713,0.333705,1.31857,-0.664153,0.857714,0.0821886,0.405737,-0.47445,0.687883
1.51703,0.282147,0.34317,1.57271,-0.749981,0.941433,0.39283,0.188527,-0.558929,0.550153
0.654474,0.0261689,0.00646697,0.500265,-0.22124,0.356073,0.00877242,0.24071,-0.0380602,0.207374
1.68703,0.39417,0.408345,1.60102,-0.677758,1.02631,0.134361,0.471156,-0.567247,0.814776
1.18655,0.328065,0.555487,0.553372,-0.464425,0.335395,-0.168877,0.185551,-0.0665954,0.661656
0.998502,0.23675,0.0868966,1.00818,-0.157556,0.459626,0.103469,0.121688,-0.361204,0.601484
1.24929,0.528677,0.241414,1.53724,-0.707141,0.823207,-0.0530664,0.617075,-0.419229,0.911689
0.982525,0.277215,0.255502,0.990559,-0.471026,0.570037,0.0346802,0.266534,-0.327972,0.441878
1.15221,0.310347,0.268819,1.08427,-0.489112,0.681129,0.179247,0.328111,-0.394216,0.622339
0.937637,0.247486,0.214431,0.879694,-0.446141,0.520343,0.0448429,0.230091,-0.287218,0.459688
0.636585,0.0378615,-0.0495951,0.534989,-0.235402,0.156057,0.38576,0.182524,-0.312027,0.111077
0.74437,-0.0751548,-0.386155,0.712842,-0.332458,0.263774,0.0726825,0.333736,-0.318851,0.701484
0.787543,0.179241,0.115743,0.724166,-0.203622,0.497823,0.135189,0.0236968,-0.261879,0.434145
0.694376,0.147445,0.108577,0.609157,-0.452873,0.44242,0.0506242,0.127152,-0.20363,0.228981
0.455699,0.14417,0.251863,0.473968,-0.208638,0.229452,-0.0612362,0.321795,-0.372309,0.254305
1.57645,0.130495,0.0951996,1.22565,-0.677613,0.832395,0.183999,0.355647,-0.508802,0.601142
0.0160176,0.151983,0.00190629,0.0930016,-0.0270475,-0.0426768,-0.183345,-0.146448,0.159321,-0.0273814
0.599893,0.172167,0.130861,0.592817,-0.299078,0.332639,0.015053,0.0971765,-0.194999,0.25908
0.243189,0.0929097,-0.00763777,0.427978,-0.187942,-0.0131924,0.00277209,-0.0248646,-0.0730687,0.0601656
0.758622,0.6854,0.0284208,0.680809,-0.0839224,0.355617,0.227047,-0.0215342,-0.211531,0.670025
1.45981,0.0792453,0.281055,1.36504,-0.656908,0.782778,-0.0188715,0.286027,-0.33202,0.551347
0.398031,0.249895,0.213834,0.245437,-0.312299,0.121709,-0.0823227,0.153207,0.361259,0.0381727
0.57212,0.148976,0.0462848,0.480056,-0.309334,0.240131,0.0169854,-0.0385844,-0.11021,0.110937
0.847571,0.158026,0.172789,0.673241,-0.443794,0.530101,-0.0444062,0.114161,-0.296885,0.511888
1.22916,0.149549,0.359634,1.17443,-1.00373,0.885482,-0.156261,0.384712,-0.248572,0.495178
1.24203,0.202432,0.291735,1.07743,-0.408678,0.348435,-0.12955,0.49483,-0.554213,0.725026
0.631664,0.194839,0.187896,0.530581,-0.306942,0.441608,0.148896,0.025531,-0.121962,0.242777
1.53101,0.268503,0.333763,1.24466,-0.694662,0.858536,0.0138423,0.329193,-0.459544,0.69847
0.65891,0.338659,0.0907053,0.642877,-0.271335,-0.0294722,0.14352,0.061746,0.180991,0.137687
0.590954,0.262684,0.0598737,0.76996,-0.284441,0.331952,0.0380822,0.177711,-0.140032,0.306751
1.53566,0.455699,-0.073274,1.06749,-0.768959,0.707984,0.304826,0.273691,-0.671359,0.880502
1.29476,0.186641,0.247231,1.1673,-0.676658,0.69422,0.0243302,0.476522,-0.430842,0.742773
1.86084,0.436184,0.400041,1.18891,-0.728518,0.721189,0.01079,0.398738,-0.441589,0.711816
0.684535,0.295026,-0.00664531,0.885681,0.105355,0.861045,0.0428268,0.376538,-0.23574,0.482691
1.21679,0.353582,-0.0492051,1.08233,-0.559788,0.766152,-0.0386139,0.358028,-0.871356,0.516326
0.496166,0.158684,0.101137,0.518737,-0.264564,0.272458,0.0222378,0.0836597,-0.14134,0.18742
1.12597,0.160221,0.0655674,0.985831,-0.538002,0.886178,0.0297568,0.0338356,-0.413676,0.938847
0.890121,0.304258,0.237543,1.38688,-0.716011,0.767561,0.0264907,0.595403,-0.218069,0.906615
1.22666,0.336822,0.243268,1.28406,-0.731591,1.03838,0.153283,0.418397,-0.429004,0.750038
1.71869,0.482207,0.675443,1.51502,-0.93321,1.06608,0.0511293,0.420877,-0.514414,0.846675
1.0696,0.247303,0.25841,1.06575,-0.583594,0.555778,-0.000857272,0.336844,-0.340808,0.422787
0.560232,0.123215,0.690557,1.00377,-0.429701,0.52595,-0.350915,0.158558,-0.132287,0.163322
0.770222,0.206037,-0.0760292,0.593125,-0.364852,0.0740089,-0.051865,-0.187211,-0.149629,0.286658
0.512814,0.116736,-0.0513069,0.620131,-0.19319,0.352387,0.0701015,0.20351,-0.197674,0.144909
1.3189,0.32613,0.41335,1.17867,-0.540012,0.769612,0.214508,0.521175,-0.461755,0.692292
0.833017,0.217007,0.185713,0.801347,-0.401951,0.478737,0.0476275,0.19602,-0.256445,0.362479
0.824242,0.257563,0.204239,0.873518,-0.267517,0.440908,0.0654875,0.204249,-0.350019,0.37274
0.58428,0.172525,0.197453,0.69467,-0.248714,0.184096,-0.0483069,-0.0550651,-0.357631,0.0684727
0.408744,0.0428873,0.049956,0.429621,-0.262424,0.173657,0.139759,0.040824,-0.0957303,0.196152
0.908568,0.344954,0.508986,0.819804,-0.378797,0.139412,-0.107222,0.403636,0.215414,0.230773
0.0873526,0.0981738,0.0286592,0.213887,-0.124065,0.0174782,0.0235934,-0.0240525,-0.00871178,-0.0151799
0.27776,0.154838,0.0566501,0.273088,-0.190311,0.0452996,0.0536964,-0.0895398,-0.0444435,0.0455864
0.186122,0.0109987,0.0658813,0.342311,-0.161802,0.347855,0.174617,-0.114622,-0.323417,-0.0748423
0.793947,0.158082,0.368145,0.881465,-0.71552,0.652353,0.112981,0.106117,-0.137286,0.556803
0.680946,0.09568,0.0817351,0.593146,-0.504461,0.479781,-0.0750519,-0.155893,0.408486,0.062815
1.40654,0.320577,0.300784,1.29698,-0.679176,0.850166,0.0357104,0.444913,-0.517712,0.604397
0.721154,-0.034061,0.0510568,0.541538,-0.412778,0.372898,0.158644,0.340515,-0.108546,-0.0142573
1.43498,0.277402,0.292633,1.19483,-0.537517,0.685367,-0.0600782,0.341695,-0.355637,0.719242
1.23235,0.351718,0.262796,1.08146,-0.577115,0.770446,0.0834023,0.380929,-0.406155,0.638554
1.35433,0.365563,0.747162,1.03168,-0.393021,1.1437,0.115344,0.367843,-0.196401,0.480614
0.596854,0.225744,0.122061,0.574031,-0.211414,0.257856,0.167065,0.0972479,-0.244378,0.224266
1.06759,0.253704,0.235839,0.989618,-0.501156,0.629843,0.0540046,0.281446,-0.334476,0.485048
0.72832,0.138246,0.0425203,0.842067,-0.327555,0.50666,0.045026,0.560103,-0.168934,0.0259057
0.19436,0.11595,0.00718103,0.154328,-0.108914,0.0429402,0.0258417,-0.096608,-0.00765393,-0.0727214
0.983953,0.277527,0.123113,0.889244,-0.432396,0.455161,0.149807,0.0980418,-0.228909,0.432411
1.24775,0.275429,0.248749,1.19029,-0.599997,0.731885,0.0695358,0.337656,-0.464824,0.583641
1.0109,0.148893,0.339595,0.887705,-0.613338,0.478182,-0.0421629,0.345397,-0.344824,0.592164
0.518495,0.0167019,0.404884,0.680397,-0.337886,0.192833,0.389261,-0.0122316,-0.0678575,0.359952
0.428294,0.233333,0.059257,0.502336,-0.240795,0.230225,0.0584335,0.115121,-0.113945,0.218872
0.290358,0.131314,0.254097,0.481394,-0.208649,0.384297,0.358496,0.0221621,0.083987,0.107642
1.57734,0.334141,0.318125,1.40705,-0.718726,0.941344,0.0999713,0.461145,-0.512719,0.698973
0.970673,0.218228,0.208218,0.884882,-0.495998,0.540814,0.0228713,0.259836,-0.217775,0.450444
1.50583,0.3401,0.303906,1.35604,-0.701656,0.922292,0.0912802,0.398501,-0.488741,0.664657
0.728023,0.132084,0.267607,0.939001,-0.248379,0.569036,0.0740646,0.0590694,-0.424377,0.407872
1.25822,0.25999,0.0960338,0.921158,-0.753827,0.538682,0.122343,0.452054,-0.19523,0.379243
0.704245,0.281081,0.128535,0.575274,-0.314929,0.30968,-0.0768853,0.00876398,-0.235286,0.328868
1.49434,0.345569,0.391629,1.26526,-0.663902,0.764208,0.0981627,0.352061,-0.380976,0.667671
1.4423,0.409377,0.276004,1.2443,-0.670258,0.537916,0.229827,0.381752,-0.427449,0.540059
0.957293,0.276485,0.215246,0.925281,-0.478468,0.579207,0.0352106,0.312347,-0.297346,0.446922
0.853531,0.812527,0.354478,0.942091,-0.553757,0.203249,-0.0941448,0.403912,-0.422377,0.242935
1.54158,0.0866113,0.483157,1.21128,-0.953731,0.856275,0.158598,0.357861,-0.598672,0.808679
0.800493,0.107977,0.210979,0.661665,-0.252715,0.234139,-0.0513132,0.345683,-0.406431,0.240319
0.169541,0.0662278,0.0384171,0.220736,0.026066,0.104001,-0.272426,0.0724387,-0.243275,0.179314
1.11709,0.285177,0.129807,1.21638,-0.476985,0.702136,0.0108704,0.264739,-0.316005,0.662528
0.605355,0.228819,0.134926,0.697132,-0.326019,0.329951,0.00100235,0.123604,-0.237833,0.165683
0.378007,0.135867,0.0810617,0.421956,-0.210161,0.202387,0.0211355,0.0402896,-0.0993253,0.125405
1.36195,0.43974,0.446488,1.22936,-0.535075,0.664522,0.0304777,0.397047,-0.484161,0.498091
1.2335,0.29556,0.285124,1.0813,-0.641469,0.705144,0.107544,0.34414,-0.428993,0.605028
1.642,0.260685,0.520648,1.46847,-0.681532,0.873163,0.0458348,0.416823,-0.43012,0.706497
0.453781,0.17263,0.127396,0.463842,-0.222376,0.234285,0.0176436,0.0338441,-0.108978,0.142816
0.694754,-0.106035,-0.142937,0.454065,-0.286574,0.168559,-0.393226,0.215391,-0.511699,0.302975
0.453338,0.617418,0.372955,0.756628,-0.70545,0.670588,0.0684021,0.0479997,0.0467261,0.163881
1.20414,0.361361,0.271708,0.79619,-0.242407,0.726645,0.0653088,0.337851,-0.288959,0.52887
0.214872,0.103402,-0.0963754,0.281161,-0.263281,0.195282,-0.0197893,0.083973,-0.142989,0.155939
1.64357,0.280432,0.385091,1.46437,-0.864794,1.02965,0.0800154,0.300721,-0.631231,0.60816
0.762096,0.169205,0.209511,0.627724,-0.287879,0.362554,0.228748,-0.000682827,-0.192386,0.135668
0.657061,0.365111,0.325084,0.525791,-0.331671,0.4028,-0.117691,0.224533,-0.197392,0.0972097
1.24892,0.159716,0.35878,1.0703,-0.588508,0.692515,0.0281988,0.316419,-0.36974,0.508669
0.477482,0.312867,0.30721,0.61892,-0.294123,0.292959,-0.248418,0.381747,-0.51327,-0.0167069
1.62858,0.206328,0.459026,1.40856,-0.666536,0.992389,0.0993026,0.478525,-0.470507,0.846567
1.47328,0.4197,0.218677,1.61822,-0.691801,0.926796,-0.123986,0.656734,-0.401852,0.74752
1.46501,0.346778,0.339538,1.33336,-0.66351,0.866956,0.154428,0.418856,-0.441963,0.69518
1.40369,0.282433,0.409359,1.63749,-0.597475,0.860755,0.271792,0.449402,-0.465449,1.00153
0.878431,0.456266,0.211875,0.614888,-0.0989582,-0.0344379,-0.347306,0.123439,0.0616815,-0.842547
0.0279784,-0.0263633,0.0903648,0.0803585,0.113776,0.0902851,-0.00312525,0.138342,0.0949106,-0.453937
1.12409,0.807321,-0.0206505,0.423351,-0.226409,-0.149667,-0.442487,0.232792,0.0445314,-1.20532
-0.00677994,0.0983023,0.203529,0.00348072,-0.012449,0.0837514,0.0274754,0.0263955,0.106333,-0.289374
1.27768,0.689222,-0.118849,0.511696,-0.328996,-0.00196207,-0.497627,0.549299,0.207469,-1.14794
0.665995,0.390744,-0.0930323,0.47574,-0.0959372,-0.0992966,-0.0615692,0.320997,0.222988,-0.791021
0.0840345,0.117685,0.145462,0.0532783,-0.00137894,0.0577764,-0.0112806,0.0700925,0.13929,-0.356153
1.39864,0.816884,-0.153009,0.603692,-0.237869,-0.149171,-0.43316,0.436217,0.0922781,-1.30537
0.788492,0.532864,-0.00605862,0.323035,-0.131222,-0.051143,-0.263122,0.236422,0.116716,-0.862816
0.369459,0.247016,0.111758,0.133032,-0.0146621,0.0186426,0.00427154,0.13443,0.0997696,-0.599827
1.11196,0.493574,0.0647121,0.269547,-0.0997387,0.0477926,-0.0190991,0.348683,0.0776075,-0.742329
1.52836,0.932255,-0.18034,0.66208,-0.281046,-0.171776,-0.474252,0.461923,0.0876069,-1.40109
1.06556,0.588299,-0.108819,0.461882,-0.136825,0.112215,-0.317837,0.384182,0.0416641,-1.10783
1.53543,0.946275,-0.207768,0.635868,-0.287765,-0.160515,-0.515762,0.472476,0.0998102,-1.3942
0.745799,0.642361,0.0269061,0.36587,-0.122478,0.115335,-0.320142,0.0746032,0.0214888,-0.933121
1.00567,0.535105,-0.18141,0.489668,-0.0556357,0.104033,-0.349504,0.400859,0.317353,-0.961748
1.45893,0.882286,-0.170824,0.628835,-0.259139,-0.177915,-0.465064,0.436946,0.100224,-1.37958
1.4766,0.91054,-0.197219,0.673143,-0.27768,-0.180394,-0.490653,0.469227,0.0874279,-1.37033
0.94557,0.433856,-0.0425062,0.41523,-0.283233,0.0516309,-0.221816,0.402635,0.154348,-0.913448
0.540597,0.401739,0.089877,0.479891,0.0246916,-0.142046,-0.318489,0.315483,0.0416064,-0.585845
1.43719,0.768135,0.00649283,0.478431,-0.217873,-0.188856,-0.338959,0.344621,0.0265429,-1.24614
1.05674,0.661084,-0.0588997,0.425548,-0.194445,-0.0975672,-0.279856,0.266491,0.112406,-1.10528
1.5572,0.879369,-0.129448,0.565071,-0.246541,-0.11093,-0.287627,0.54174,0.140263,-1.37268
0.27853,0.24675,0.113244,0.137712,-0.034548,0.0317723,-0.0703892,0.114322,0.127642,-0.488219
0.540348,0.370978,0.109488,0.479122,0.0543669,0.075477,-0.171384,0.160625,-0.00279379,-0.957495
1.478,0.918794,-0.130943,0.630307,-0.292902,-0.12289,-0.481792,0.379418,0.164424,-1.32136
0.526037,0.405568,0.0493153,0.195488,-0.127901,0.0492946,-0.156975,0.186866,0.175719,-0.720818
0.72215,0.496637,-0.0237043,0.235127,-0.16416,0.0439126,-0.08428,0.194936,0.141057,-0.868749
0.874013,0.572312,-0.0282532,0.384166,-0.152977,-0.0667493,-0.263932,0.276542,0.113164,-0.928357
0.476288,0.346397,0.131463,0.222223,0.0606022,-0.0542335,-0.0526712,0.0885222,0.301982,-0.674466
1.11268,0.795147,-0.147183,0.465051,0.0134753,-0.11443,-0.300903,0.239509,-0.0806461,-1.28251
1.31252,0.740364,-0.310876,0.616279,-0.229322,-0.293772,-0.316991,0.429042,0.312321,-1.08887
0.622959,0.435761,0.032905,0.274277,-0.105419,-0.0221676,-0.1853,0.208682,0.11963,-0.740362
1.01604,0.75268,-0.0467817,0.364453,-0.227821,-0.165972,-0.223768,0.220985,0.15818,-1.12607
0.406126,0.354363,0.028958,0.204509,-0.0582976,-0.0157898,-0.111403,0.186962,0.143016,-0.635856
1.59019,0.847475,-0.297372,0.708113,-0.083472,-0.147403,-0.345868,0.427591,0.1011,-1.31702
0.0424168,0.119746,0.158296,0.0332573,-0.00941171,0.045368,0.00161328,0.0607691,0.172716,-0.341218
1.19211,0.97573,-0.11221,0.645966,-0.111566,-0.0704458,-0.427201,0.68587,-0.119429,-1.19279
0.62712,0.500764,-0.018975,0.186799,-0.135115,-0.0614476,-0.179378,0.219191,0.157484,-0.845843
0.477071,0.194401,0.0779735,0.239979,-0.143404,0.0970977,-0.124745,0.10023,0.223786,-0.940317
0.773058,0.440188,0.198952,0.4347,-0.0844116,0.0517532,-0.180481,0.274311,0.120848,-0.798109
0.427613,0.350193,0.00880377,0.202879,-0.0557488,0.00517076,-0.113823,0.144894,0.104551,-0.567144
0.980375,0.645968,-0.0665216,0.440108,-0.164104,-0.0968719,-0.317539,0.321044,0.0665184,-0.98914
0.558513,0.479103,0.145659,0.144314,-0.284085,-0.045904,-0.0937523,0.0927039,0.0619953,-0.531654
0.138369,0.115848,0.207755,0.0536585,-0.0169694,0.0939837,-0.0801358,-0.0251154,0.0600072,-0.415894
1.24961,0.753845,-0.0803519,0.464457,-0.261124,-0.265665,-0.10201,0.227557,0.102382,-1.31216
0.66344,0.569604,0.236654,0.424044,-0.151865,-0.0378971,-0.113305,0.537738,0.174299,-0.863195
1.12309,0.730502,-0.113957,0.524353,-0.157041,-0.128986,-0.316574,0.359753,0.119344,-1.15781
0.866412,0.557216,-0.0360758,0.37725,-0.147544,-0.0752315,-0.287505,0.265262,0.087661,-0.925689
1.13276,0.681341,-0.108111,0.569927,-0.121906,-0.150055,-0.269575,0.229645,0.178569,-1.03607
0.660271,0.485049,-0.0685575,0.285356,-0.0936037,-0.0512668,-0.211273,0.216762,0.0944247,-0.866479
0.303698,0.237701,0.168654,0.19742,-0.0085446,-0.0983151,-0.0304305,0.176253,-0.0436807,-0.582144
0.0373294,0.0909472,0.265862,0.0678255,-0.0831692,0.112727,-0.0373585,0.0040276,0.123994,-0.338337
1.17056,0.881827,-0.0909513,0.581004,-0.32606,-0.0600985,-0.334087,0.336288,0.0028746,-1.20544
0.568231,0.310351,0.0486941,0.173277,-0.0449192,-0.00175521,0.00913662,0.216202,0.215201,-0.651173
1.50483,0.785758,-0.0693277,0.585224,-0.114032,-0.226781,-0.321705,0.449845,-0.0840426,-1.34799
0.263494,0.282555,-0.0708293,0.0575609,-0.0211946,0.238591,-0.0980383,0.140474,0.178617,-0.434001
0.361987,0.280879,0.094299,0.18112,-0.0171623,-0.0171756,-0.122345,0.163001,0.122246,-0.560794
-0.0508973,0.0972976,0.179632,0.027056,0.00340508,0.133782,0.0511833,0.0030973,0.179749,-0.290454
0.627618,0.60308,0.113735,0.179848,-0.0479024,-0.177214,0.0565783,0.469177,0.279387,-0.631918
0.067616,0.0574275,0.0240238,-0.025935,0.0651138,0.0256883,0.046213,0.0284494,0.0326709,-0.303164
0.711006,0.527976,-0.146846,0.466639,-0.202672,-0.0958746,-0.35842,0.351372,0.208091,-0.994827
0.269571,0.344308,0.0285215,0.0252935,0.0287674,0.0780363,-0.0866626,0.0982264,0.125031,-0.55026
1.28715,0.606485,-0.271348,0.792946,-0.182894,-0.146721,-0.490704,0.426349,0.0742804,-1.37329
-0.123128,0.131869,0.195598,-0.0158286,0.0328012,0.110067,0.147485,-0.0973717,0.107599,-0.225187
0.939785,0.650425,0.106847,0.458664,-0.135272,-0.14131,-0.230158,0.160577,0.035194,-0.890009
0.231978,0.31216,0.152501,-0.0177081,-0.0655303,-0.0119567,-0.0686227,0.0322305,0.0381062,-0.4302
0.326117,0.248126,0.244682,0.0621773,0.013186,-0.0728963,-0.151839,-0.0304126,0.349865,-0.537029
1.31669,0.826551,-0.0924856,0.592977,-0.257787,-0.155754,-0.425559,0.400064,0.0866172,-1.28282
0.833241,0.652142,-0.0273014,0.244554,-0.325736,0.232654,-0.346634,-0.00903083,0.0597282,-1.17452
0.0439827,0.124931,0.14555,0.0483664,0.00233798,0.0631512,-0.00200057,0.0149801,0.139797,-0.352059
1.16944,0.742326,-0.0969995,0.466355,-0.126975,-0.15273,-0.469232,0.349881,0.191866,-1.16297
1.38548,0.849143,-0.14513,0.599243,-0.249806,-0.150548,-0.426806,0.419399,0.0999513,-1.29267
1.47036,0.765779,-0.334823,0.603284,-0.236398,-0.113756,-0.431679,0.436311,0.0835488,-1.15991
1.05182,0.641873,0.0338866,0.480824,-0.0424742,-0.194494,-0.213176,0.161415,0.106017,-0.975213
-0.0541229,0.0630902,0.161937,0.0184438,0.0663175,0.0689482,0.00383746,-0.0308106,0.132382,-0.240578
0.46439,-0.00597691,0.20447,-0.0487722,-0.0735861,-0.0606763,-0.0308787,0.109436,0.127423,-0.551785
0.0725667,0.0883271,0.313391,0.078032,0.0385191,0.172636,-0.133768,0.0226634,0.0141716,-0.35433
-0.0420831,0.215772,0.174477,-0.042064,0.0230943,0.14644,-0.0118559,0.0330407,0.0996784,-0.334339
0.257911,0.331994,-0.118401,0.255575,-0.0728791,0.017617,-0.207708,0.00527458,0.15665,-0.421987
1.12887,0.740073,-0.0125695,0.493316,-0.189762,-0.15359,-0.451244,0.440509,0.0594681,-1.13672
0.521007,0.388905,0.0947481,0.250528,-0.0833676,0.00718501,-0.233963,0.185867,0.0526701,-0.715858
1.31151,1.01677,0.0328506,0.628463,-0.073271,-0.119987,-0.500944,0.269287,0.0121656,-1.24533
0.457356,0.336461,0.0458656,0.205213,-0.051951,-0.0101019,-0.108089,0.15662,0.141105,-0.601971
0.146186,0.0192646,0.0979999,0.0676241,-0.0380138,-0.0504242,-0.0154843,-0.0749678,0.203306,-0.30406
0.175832,0.189783,0.135107,0.089592,-0.0173198,0.043979,-0.0479619,0.0826355,0.129295,-0.418796
1.37532,0.838306,-0.13602,0.636187,-0.275693,-0.186302,-0.46794,0.341764,0.0667383,-1.38111
0.725349,0.573913,-0.0222757,0.261258,-0.172033,0.0338497,-0.247453,0.238178,0.199837,-0.882006
1.15032,0.653166,-0.119811,0.464224,-0.161031,0.0196982,-0.244171,0.346547,0.0515208,-1.05993
1.23679,0.77389,-0.120254,0.543376,-0.207285,-0.131125,-0.368627,0.372904,0.0907424,-1.17276
1.49919,0.989773,-0.168057,0.755273,-0.221008,-0.160994,-0.530292,0.511955,0.0502173,-1.41222
0.184651,0.146309,0.06249,0.0700967,0.015022,0.0840946,0.0049777,0.111536,0.0936079,-0.43143
-0.0612346,0.00590613,0.20532,0.0304212,0.0490234,0.193126,0.100052,-0.118753,0.165823,-0.182144
0.840753,0.546715,0.083733,0.607357,-0.401527,-0.114855,-0.315483,0.0690316,-0.064342,-1.25868
0.756438,0.622554,-0.0992081,0.32694,-0.216701,-0.0841846,-0.207869,0.39848,0.137348,-0.920731
0.854063,0.534541,-0.016876,0.356673,-0.100152,-0.0419731,-0.266879,0.273058,0.112597,-0.928095
0.663997,0.617519,-0.101268,0.197022,0.043273,-0.270939,-0.251687,0.290312,-0.0706679,-1.08269
0.242608,0.202653,0.443199,0.0353293,0.0609859,0.102906,-0.204827,0.0850964,0.0801215,-0.430377
0.677256,0.486988,0.0345563,0.361614,-0.110474,-0.0309574,-0.135581,0.235947,0.132279,-0.79714
1.29085,0.687873,-0.0887808,0.633766,-0.250029,-0.142728,-0.422175,0.429178,0.0836389,-1.11115
1.2527,0.591348,-0.330089,0.500937,-0.240286,-0.0950556,-0.344117,0.441564,0.159724,-1.17734
0.514103,0.376427,0.0609609,0.207508,-0.098481,-0.0101208,-0.145528,0.18241,0.131205,-0.656441
0.938744,0.615766,-0.0323503,0.392595,-0.180094,-0.048718,-0.373267,0.326682,0.127202,-0.88717
0.234309,0.147474,0.1495,0.18724,-0.0422836,0.232028,-0.322533,0.196552,0.283351,-0.505508
0.589099,0.407514,0.0461423,0.23843,-0.129684,-0.0201412,-0.14854,0.196038,0.0937931,-0.724163
0.428842,0.29168,0.186821,0.253106,-0.047259,0.118692,-0.381025,0.052262,-0.0124866,-0.692218
1.10125,0.582309,0.129644,0.604108,-0.177493,-0.129329,-0.425951,0.332193,0.0809548,-1.15116
0.736826,0.498364,0.0117569,0.331774,-0.137305,-0.0241958,-0.226118,0.227188,0.0990803,-0.830758
-0.151997,-0.00521177,0.202934,0.0225319,-0.0176815,0.112445,-0.0319643,-0.0375295,0.0310249,-0.165306
0.308412,0.250678,0.157384,0.267982,-0.00630464,-0.053183,-0.156938,0.083256,0.153662,-0.470543
1.18735,0.757753,-0.0746446,0.529327,-0.242919,-0.120474,-0.323196,0.384526,0.1074,-1.21119
1.3035,0.883627,-0.144992,0.496288,-0.26334,-0.138646,-0.418798,0.420247,0.0856161,-1.23693
0.108216,0.144292,0.194841,0.0391653,0.0311002,0.0758187,-0.0239219,0.0912725,0.117554,-0.326921
1.44047,0.906353,-0.231854,0.578897,-0.214189,-0.270672,-0.487364,0.502259,0.0550314,-1.32847
1.10181,0.68176,-0.0562202,0.517811,-0.165641,-0.142908,-0.317961,0.304266,0.0942115,-1.10061
